PMC_ID,repo_ID
1101_043752,GTEx
1101_043752,GTEx
1101_043752,GTEx
1101_043752,GTEx
1101_043752,GTEx
1101_043752,GTEx
1101_043752,GTEx
1101_043752,GTEx
1101_043752,GTEx
1101_043752,GTEx
1101_043752,GTEx
1101_043794,GSE55382
1101_044172,GTEx
1101_044172,TCGA
1101_044172,GTEx
1101_044172,TCGA
1101_044172,TCGA
1101_044172,TCGA
1101_044172,TCGA
1101_044172,TCGA
1101_044172,GTEx
1101_044719,GTEx
1101_044719,GTEx
1101_044719,GTEx
1101_044719,GTEx
1101_044719,GTEx
1101_044719,GTEx
1101_044917,GSE45330
1101_044917,GSE55762
1101_045021,TCGA
1101_045021,TCGA
1101_045021,TCGA
1101_045021,TCGA
1101_045021,TCGA
1101_045021,TCGA
1101_045021,TCGA
1101_045278,TCGA
1101_045278,TCGA
1101_045278,TCGA
1101_045450,GPL18522
1101_045450,GPL18522
1101_046060,TCGA
1101_046060,TCGA
1101_046060,TCGA
1101_046060,TCGA
1101_046227,PRJNA315680
1101_046227,SRP072016
1101_046227,SRS1349204
1101_046227,SRX1642982
1101_046227,SRR3262386
1101_046227,SRS1351356
1101_046227,SRX1648180
1101_046227,SRR3262388
1101_046227,SRS1351357
1101_046227,SRX1648181
1101_046227,SRR3262630
1101_046227,SRS1351401
1101_046227,SRX1648318
1101_046227,SRR3263253
1101_046334,SRP072852
1101_046334,SRP072852
1101_046383,GTEx
1101_046383,GTEx
1101_046383,GTEx
1101_046383,GTEx
1101_046383,GTEx
1101_046383,GTEx
1101_046383,GTEx
1101_046383,GTEx
1101_046383,GTEx
1101_046383,GTEx
1101_046383,GTEx
1101_046383,GTEx
1101_046532,SRP062063
1101_046532,SRP062063
1101_046532,SRR2146185
1101_046532,SRR2146184
1101_046532,SRR2146183
1101_046532,SRR2146181
1101_046532,SRR2146182
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046904,TCGA
1101_046953,SRR2889287
1101_046953,SRR2889288
1101_046953,SRR2889289
1101_047217,GTEx
1101_047217,GTEx
1101_047217,GTEx
1101_047639,DRA004564
1101_047910,ERP009059
1101_048116,GSE60686
