pmc,repoIDcount
PMC4941544,29
PMC5431820,2
PMC5873836,4
PMC6478927,8
PMC6333820,4
PMC3765721,6
PMC4005682,8
PMC5787418,6
PMC6041744,13
PMC4132098,24
PMC5411036,7
PMC3374611,6
PMC5474285,6
PMC3584131,7
PMC4359555,1
PMC4505539,4
PMC5241709,354
PMC6468912,2
PMC3751779,8
PMC3810783,7
PMC3346750,1
PMC3581230,1
PMC4073272,2
PMC6423920,13
PMC4343068,2
PMC3446887,3
PMC3564762,34
PMC5540887,5
PMC5998874,3
PMC5017670,19
PMC5409122,8
PMC6135490,4
PMC4663496,4
PMC3855657,2
PMC6126153,18
PMC3637798,3
PMC4234469,3
PMC5595995,14
PMC3020973,2
PMC3464734,4
PMC3793239,2
PMC3741212,1
PMC3989170,25
PMC4673097,45
PMC5884799,32
PMC6372673,2
PMC3073923,12
PMC3333884,7
PMC4253449,19
PMC4791269,3
PMC4658549,5
PMC5807048,5
PMC3303816,16
PMC4936752,2
PMC3974652,13
PMC5407860,2
PMC6471829,6
PMC5933800,6
PMC3326572,4
PMC3213093,3
PMC3978487,24
PMC4291472,2
PMC4201705,26
PMC4294344,24
PMC4206873,7
PMC4583737,2
PMC4565643,5
PMC4585919,6
PMC5048645,1
PMC5042545,4
PMC5082366,6
PMC5482727,4
PMC5500396,10
PMC5562849,2
PMC5489534,25
PMC5533795,11
PMC5805410,18
PMC6091482,12
PMC6420622,13
PMC6535797,2
PMC6470426,13
PMC6459838,35
PMC4070549,6
PMC5121638,3
PMC6317650,5
PMC6081911,5
PMC3525603,4
PMC4272244,5
PMC5052684,44
PMC6509869,5
PMC4568969,5
PMC3759038,5
PMC5429617,2
PMC4141116,4
PMC4881437,20
PMC5045407,5
PMC5288152,20
PMC5392277,51
PMC6317943,2
PMC6203107,17
PMC6365257,4
PMC6406553,8
PMC6331117,6
PMC6555741,9
PMC3578750,2
PMC5971487,88
PMC4383572,5
PMC3353164,3
PMC3303816,16
PMC5433165,19
PMC4499940,2
PMC5103206,3
PMC3490902,2
PMC4377852,12
PMC4951352,27
PMC5025892,18
PMC5979867,7
PMC6069835,18
PMC3213093,3
PMC4137096,11
PMC4053453,2
PMC4277335,3
PMC4377852,12
PMC4742197,6
PMC4971835,3
PMC4951352,27
PMC4898422,5
PMC5025892,18
PMC5442873,6
PMC5467265,5
PMC5979867,7
PMC6069835,18
PMC6120232,8
PMC6598553,6
PMC6590447,12
PMC6470426,13
PMC6520361,6
PMC3734069,6
PMC4523937,8
PMC5312384,1
PMC4793313,6
PMC5729446,15
PMC5463071,3
PMC5498532,6
PMC6144159,10
PMC5833788,1
PMC6079074,4
PMC6113222,1
PMC6315023,2
PMC6220329,1
PMC5979867,7
PMC6053364,15
PMC6585086,12
PMC6451435,1
PMC6489655,4
PMC6391450,2
PMC3617162,1
PMC3875573,2
PMC4775050,9
PMC5755453,10
PMC5823400,6
PMC3386993,1
PMC4507773,2
PMC5479058,8
PMC5261597,9
PMC4055426,1
PMC4506483,10
PMC5932543,2
PMC5416886,1
PMC5737680,6
PMC6419920,1
PMC6507032,6
PMC4949699,3
PMC5241709,354
PMC5760723,18
PMC6108862,2
PMC5576537,2
PMC5515430,2
PMC4034586,1
PMC3734127,2
PMC6498558,2
PMC3682979,4
PMC4987914,7
PMC4467376,4
PMC5467166,8
PMC5605674,9
PMC6468894,11
PMC4578952,11
PMC4633125,2
PMC4574318,11
PMC5096314,9
PMC5124223,7
PMC5574905,5
PMC4302074,3
PMC4659237,15
PMC4308895,2
PMC4565688,7
PMC4479082,4
PMC5241709,354
PMC5023049,1
PMC5349991,103
PMC6134680,4
PMC4565688,7
PMC4090718,1
PMC3785389,1
PMC3964976,12
PMC4625869,1
PMC4775220,7
PMC4354028,37
PMC5053590,4
PMC3412143,2
PMC2815699,2
PMC2944782,78
PMC5241709,354
PMC4141782,25
PMC4650296,26
PMC3844490,6
PMC5649526,3
PMC5755234,2
PMC5564573,5
PMC5283662,2
PMC6256371,3
PMC6594752,6
PMC6357363,7
PMC5011650,15
PMC4892581,1
PMC1790633,3
PMC2717951,45
PMC3394341,13
PMC4314772,3
PMC4170624,17
PMC4363532,1
PMC4618947,31
PMC4913876,4
PMC5427619,24
PMC5327377,12
PMC4719339,5
PMC5356478,14
PMC5373614,3
PMC5579272,3
PMC5814179,5
PMC3527275,4
PMC3626856,5
PMC3971351,10
PMC3852967,2
PMC3534650,4
PMC4299490,3
PMC4541043,4
PMC4455110,6
PMC4702803,14
PMC4363787,2
PMC4562642,2
PMC4635361,5
PMC4657053,10
PMC4836068,2
PMC4916988,39
PMC5055499,2
PMC4925018,7
PMC4725766,10
PMC4880456,5
PMC5832629,4
PMC5244546,4
PMC5688663,5
PMC5451336,8
PMC5735295,2
PMC5550424,11
PMC5641127,6
PMC5847168,4
PMC6302748,2
PMC6098069,3
PMC6382214,4
PMC3829857,37
PMC5345243,26
PMC5291523,6
PMC6009660,6
PMC3584521,1
PMC3248152,2
PMC5031439,12
PMC5591254,1
PMC3530598,1
PMC5241709,354
PMC5720788,6
PMC5500537,11
PMC6561928,1
PMC3161017,1
PMC4419258,13
PMC6101602,2
PMC4226759,4
PMC4231239,23
PMC4210590,7
PMC3840143,2
PMC5716208,6
PMC3893718,2
PMC3931652,5
PMC5856367,10
PMC6530130,11
PMC5175345,4
PMC4170613,2
PMC4681438,5
PMC5012007,6
PMC3276191,2
PMC5768613,11
PMC4614683,21
PMC6247532,67
PMC5993293,16
PMC3829857,37
PMC5655880,33
PMC3430207,2
PMC4563162,6
PMC5634785,2
PMC5737434,15
PMC5860212,1
PMC5694199,3
PMC5504285,2
PMC6127677,2
PMC4894905,5
PMC5409118,4
PMC6399010,3
PMC4623162,10
PMC5343617,8
PMC4364331,2
PMC6172730,8
PMC6442473,6
PMC5241709,354
PMC4945106,1
PMC4673434,4
PMC3812039,18
PMC4595201,7
PMC6434341,2
PMC4632110,3
PMC4734345,2
PMC4824118,21
PMC5855815,10
PMC5914046,7
PMC6433938,18
PMC6103881,16
PMC2688657,40
PMC4039222,3
PMC3829857,37
PMC4734263,1
PMC4947707,8
PMC5088412,4
PMC4972546,1
PMC5210090,3
PMC5241709,354
PMC5009315,9
PMC5429093,5
PMC6131170,7
PMC5947894,31
PMC3840307,3
PMC4559919,6
PMC4857002,3
PMC3434193,4
PMC5241709,354
PMC4792587,11
PMC3978487,24
PMC3558433,9
PMC3797090,4
PMC3812150,3
PMC4197225,9
PMC4148546,5
PMC4201705,26
PMC4261057,5
PMC4226711,4
PMC4294344,24
PMC3931724,21
PMC4404582,12
PMC4657228,14
PMC4436509,3
PMC4603999,3
PMC4747411,7
PMC4503992,3
PMC4530341,2
PMC4855670,6
PMC5084341,8
PMC4991412,8
PMC5041995,8
PMC5045360,4
PMC4837395,5
PMC5414335,9
PMC5763304,9
PMC5341190,10
PMC5732731,2
PMC5335706,9
PMC5501792,8
PMC5533795,11
PMC6215649,14
PMC5886127,13
PMC5805410,18
PMC5955141,10
PMC6082578,3
PMC5979962,4
PMC6547724,4
PMC6492458,4
PMC6600230,11
PMC6399320,5
PMC6519238,6
PMC3276553,9
PMC3618251,6
PMC3619233,2
PMC4412553,3
PMC4112799,4
PMC4504116,3
PMC4996409,3
PMC5288582,3
PMC5542259,4
PMC5460281,2
PMC6441464,2
PMC3458056,2
PMC3558433,9
PMC4197225,9
PMC4148546,5
PMC4201705,26
PMC4004621,6
PMC4226711,4
PMC4294344,24
PMC3931724,21
PMC4404582,12
PMC4436509,3
PMC4666837,3
PMC4494912,16
PMC4747411,7
PMC5084341,8
PMC5041995,8
PMC5045360,4
PMC5356650,5
PMC4837395,5
PMC5740711,4
PMC5414335,9
PMC5341190,10
PMC5732731,2
PMC5335706,9
PMC5366898,18
PMC5501792,8
PMC6215649,14
PMC5805410,18
PMC6169589,19
PMC5955141,10
PMC5979962,4
PMC6519238,6
PMC3978448,3
PMC5003464,6
PMC3849355,7
PMC3798322,4
PMC3812150,3
PMC4091153,4
PMC4502817,2
PMC4187325,29
PMC4200088,5
PMC4287932,22
PMC4240891,5
PMC4354298,25
PMC4007196,5
PMC4011584,5
PMC4171602,24
PMC3900716,2
PMC4048217,12
PMC4116208,7
PMC4198298,12
PMC4141256,14
PMC4474423,3
PMC4595063,1
PMC4683815,4
PMC4504458,1
PMC4308649,9
PMC4544055,2
PMC4609531,8
PMC4431866,4
PMC4488260,3
PMC4712318,21
PMC4637883,3
PMC5259956,2
PMC4959370,5
PMC4907340,14
PMC4855670,6
PMC5084341,8
PMC4892846,3
PMC5685288,4
PMC5008315,16
PMC5053746,1
PMC5095010,20
PMC5342106,5
PMC5356650,5
PMC4727509,3
PMC4911051,30
PMC5747381,2
PMC5414335,9
PMC5485747,31
PMC5683464,1
PMC5435977,2
PMC5483589,12
PMC5297825,3
PMC5500396,10
PMC5379972,6
PMC5649579,3
PMC5542169,7
PMC5601700,11
PMC5602680,10
PMC5207440,7
PMC5417488,3
PMC5384279,27
PMC5430803,7
PMC5489534,25
PMC5577098,4
PMC5691048,10
PMC5425727,4
PMC5671410,4
PMC5753474,12
PMC6085695,8
PMC5918465,8
PMC6155240,1
PMC6028027,5
PMC6341065,8
PMC5826382,13
PMC5987921,10
PMC6127085,6
PMC6230471,10
PMC5865662,25
PMC6091482,12
PMC5861063,6
PMC6233160,4
PMC6299689,4
PMC5884189,4
PMC6543675,2
PMC6520756,3
PMC6405635,6
PMC6361843,14
PMC6546925,5
PMC6600230,11
PMC6470426,13
PMC6586667,3
PMC6459838,35
PMC6388944,5
PMC6367406,2
PMC6519238,6
PMC6332792,9
PMC3619233,2
PMC3743895,11
PMC3873387,6
PMC3875446,12
PMC4412553,3
PMC4996409,3
PMC5288949,30
PMC6560732,6
PMC6347992,2
PMC6291992,6
PMC6441480,1
PMC6305824,17
PMC6390070,9
PMC6245378,13
PMC2680807,14
PMC3114396,1
PMC4355475,2
PMC5241709,354
PMC5493646,12
PMC5373963,8
PMC6305755,4
PMC3668197,2
PMC4916988,39
PMC5264486,15
PMC5842026,4
PMC6122702,9
PMC5908799,2
PMC4354028,37
PMC3787331,9
PMC3650062,22
PMC5041910,4
PMC5691382,3
PMC6108311,4
PMC3174972,2
PMC3394972,1
PMC3583209,7
PMC3747619,18
PMC3814951,1
PMC3743895,11
PMC3871542,1
PMC4189592,1
PMC4323001,1
PMC3954698,13
PMC4486853,4
PMC4975835,2
PMC4479000,7
PMC4414163,1
PMC4489858,3
PMC4429029,6
PMC4640835,13
PMC5073891,5
PMC4895015,4
PMC5146280,4
PMC5192182,1
PMC4872753,4
PMC5042019,2
PMC5078039,9
PMC5323133,4
PMC5351660,48
PMC5363613,1
PMC4833966,7
PMC5681815,4
PMC5504311,4
PMC5386534,4
PMC5651823,9
PMC5666317,3
PMC5601144,2
PMC5689638,5
PMC5706886,4
PMC5752448,54
PMC5520959,4
PMC5645372,7
PMC5356276,3
PMC6249977,3
PMC5901156,5
PMC6235007,3
PMC6148238,3
PMC6235921,4
PMC6355660,5
PMC5992982,11
PMC5958738,11
PMC6220322,6
PMC6205074,15
PMC5995946,15
PMC5836448,4
PMC6122561,3
PMC6122702,9
PMC5885466,5
PMC5989280,4
PMC6175149,23
PMC5999467,4
PMC5928629,9
PMC5915122,59
PMC5940387,6
PMC5949003,2
PMC6021769,5
PMC6350539,2
PMC6454777,29
PMC6413675,11
PMC6429011,4
PMC6639383,7
PMC4110113,3
PMC4806539,8
PMC5415641,5
PMC5349991,103
PMC5623795,16
PMC5798417,2
PMC5489688,5
PMC5296717,11
PMC6169589,19
PMC6584424,3
PMC5241709,354
PMC5373963,8
PMC6268298,2
PMC4320922,6
PMC4686114,2
PMC4564267,10
PMC5685062,3
PMC5662342,1
PMC6365023,4
PMC5842021,2
PMC6522869,6
PMC6627096,1
PMC3950678,1
PMC3581797,12
PMC3676329,2
PMC4029584,1
PMC3784412,2
PMC5354634,1
PMC6130047,6
PMC6130049,6
PMC5807854,12
PMC5896954,1
PMC4535529,2
PMC3040179,1
PMC4019582,3
PMC6614972,1
PMC3597142,1
PMC3879661,1
PMC4073502,1
PMC4212969,3
PMC4966569,2
PMC5731425,1
PMC5387343,7
PMC6107485,6
PMC3460942,4
PMC3760887,5
PMC4253449,19
PMC4673097,45
PMC4514016,3
PMC5118876,24
PMC5243147,5
PMC5772610,2
PMC6195526,9
PMC6045654,17
PMC6586860,3
PMC2633354,14
PMC2820675,6
PMC2804686,1
PMC2688657,40
PMC3443452,11
PMC4660212,10
PMC4763816,1
PMC5241709,354
PMC4890978,18
PMC5349991,103
PMC5288949,30
PMC5667422,7
PMC6294258,4
PMC6006458,3
PMC5823624,9
PMC6226179,12
PMC5865181,23
PMC6466656,2
PMC3174972,2
PMC4784905,58
PMC6095522,35
PMC5288395,8
PMC3762193,18
PMC4513014,3
PMC4991984,18
PMC5557844,8
PMC6502313,6
PMC3743134,4
PMC4358338,4
PMC4209130,4
PMC4359839,4
PMC4357728,20
PMC5787418,6
PMC6191969,2
PMC6041744,13
PMC6338800,22
PMC6405523,1
PMC4001325,21
PMC4074201,3
PMC4496384,4
PMC3590172,5
PMC6261038,4
PMC6582839,3
PMC6489015,3
PMC5655880,33
PMC4709464,24
PMC4789551,3
PMC5085655,6
PMC5343771,4
PMC5003477,1
PMC3375921,1
PMC3589405,1
PMC4213483,3
PMC4016412,2
PMC4066280,20
PMC4051592,1
PMC4397214,2
PMC4687343,2
PMC4448127,4
PMC5195815,1
PMC4782181,7
PMC5154105,6
PMC5684262,5
PMC4762891,2
PMC5595438,3
PMC5501949,3
PMC5353747,9
PMC5517654,9
PMC6045867,2
PMC6294251,7
PMC6192711,17
PMC5892924,3
PMC6127129,2
PMC6070530,2
PMC6582306,1
PMC6342824,13
PMC6351530,1
PMC4755741,11
PMC6386886,9
PMC4738463,1
PMC4990234,3
PMC5404181,9
PMC3023735,1
PMC2943622,12
PMC2944782,78
PMC5241709,354
PMC5729463,2
PMC5707082,1
PMC3532182,3
PMC5384222,4
PMC4221091,5
PMC4770527,5
PMC5430803,7
PMC6459838,35
PMC3460777,6
PMC4535464,4
PMC4250422,3
PMC4027199,1
PMC4806451,1
PMC4713055,4
PMC5485243,4
PMC5499579,2
PMC5587775,3
PMC5323021,4
PMC5435922,3
PMC3460942,4
PMC4697365,6
PMC5085127,8
PMC3109908,1
PMC5557608,7
PMC5971487,88
PMC6230471,10
PMC3139609,9
PMC4642330,21
PMC3731731,4
PMC2943622,12
PMC4989900,5
PMC3573947,8
PMC4406678,4
PMC3829857,37
PMC4792587,11
PMC5431993,7
PMC3968011,1
PMC5026472,7
PMC4921861,1
PMC5389726,2
PMC5773662,1
PMC4328970,3
PMC4971739,1
PMC5451474,3
PMC5755453,10
PMC5823400,6
PMC5366912,6
PMC3810652,2
PMC4381047,4
PMC6455132,2
PMC6447890,2
PMC6050336,24
PMC5333379,2
PMC4338313,1
PMC5034611,2
PMC5476948,12
PMC5537262,11
PMC5802590,11
PMC5938056,16
PMC5122356,3
PMC3342123,2
PMC3516532,13
PMC4078930,49
PMC6079009,3
PMC2311292,18
PMC2688657,40
PMC2906482,7
PMC2869344,1
PMC3236847,23
PMC4356891,1
PMC5426523,10
PMC4741942,1
PMC5241709,354
PMC4888473,4
PMC5739575,1
PMC6317947,3
PMC6544075,7
PMC6384238,2
PMC6430832,2
PMC3723529,2
PMC4143936,1
PMC4916988,39
PMC5622154,2
PMC5590890,15
PMC5460227,42
PMC6481126,8
PMC4816756,2
PMC6423920,13
PMC5175196,1
PMC5068868,12
PMC5399393,3
PMC5902935,5
PMC6056057,5
PMC5903354,37
PMC6438570,5
PMC5389139,9
PMC5448611,8
PMC5650362,10
PMC5757172,37
PMC5876433,8
PMC6144214,27
PMC6059757,26
PMC6313014,11
PMC5797354,9
PMC5894244,8
PMC6522896,10
PMC6399847,39
PMC5302936,82
PMC2557141,4
PMC2759984,2
PMC2877726,1
PMC3218890,2
PMC2820592,2
PMC2779485,5
PMC5030803,5
PMC4165360,5
PMC4860964,7
PMC6180280,19
PMC4354028,37
PMC3077925,1
PMC4213483,3
PMC4653947,1
PMC5517654,9
PMC5302936,82
PMC3518475,2
PMC4414135,3
PMC6507521,3
PMC4354752,2
PMC3902941,3
PMC4861929,3
PMC5009873,13
PMC5865798,8
PMC5752448,54
PMC5915122,59
PMC6340501,8
PMC5997360,5
PMC4496215,3
PMC5432266,5
PMC5599596,1
PMC6566029,2
PMC6601370,2
PMC6412522,5
PMC4496215,3
PMC4539550,2
PMC6061854,16
PMC3013750,12
PMC2848541,5
PMC4124761,2
PMC4159108,26
PMC3995724,3
PMC5237282,5
PMC5530854,10
PMC5862529,3
PMC5683856,28
PMC5642615,2
PMC3764135,4
PMC4251037,1
PMC3751367,2
PMC4365388,4
PMC4673532,1
PMC4764930,1
PMC5556999,6
PMC5658963,3
PMC3679970,2
PMC3285207,39
PMC4650296,26
PMC6471198,6
PMC4848094,5
PMC4530213,12
PMC4504429,1
PMC4788348,7
PMC5594519,10
PMC5397424,4
PMC5367689,2
PMC5537262,11
PMC5958474,60
PMC5985229,2
PMC6542763,6
PMC6208116,4
PMC6522811,5
PMC3120819,2
PMC6269481,13
PMC6547613,6
PMC4566396,10
PMC5907722,4
PMC6148774,5
PMC5742808,12
PMC6478927,8
PMC4642330,21
PMC3380847,3
PMC3671974,5
PMC3962196,4
PMC6177191,7
PMC6169238,38
PMC2118158,3
PMC2257939,25
PMC3277634,16
PMC4580618,1
PMC5833046,7
PMC5995951,3
PMC4054831,4
PMC4615866,1
PMC4931852,11
PMC5093988,5
PMC5704196,3
PMC5209599,2
PMC3829810,5
PMC3681798,6
PMC4106635,11
PMC4332506,7
PMC4501668,8
PMC4897750,33
PMC4999138,11
PMC5089765,7
PMC5803773,6
PMC5833046,7
PMC5240434,6
PMC6234607,7
PMC6218925,5
PMC6538345,2
PMC3202273,2
PMC4402510,2
PMC5017670,19
PMC5427913,1
PMC5639383,2
PMC4379467,2
PMC5007158,4
PMC5897392,5
PMC4350989,2
PMC6129146,3
PMC5577301,13
PMC4695112,1
PMC5744984,5
PMC4860119,3
PMC5026727,2
PMC6231192,10
PMC5868475,1
PMC3439685,1
PMC3549800,3
PMC6058388,5
PMC2689196,7
PMC2978222,14
PMC2880990,14
PMC2857318,1
PMC2943622,12
PMC3073183,10
PMC3326569,4
PMC3303043,5
PMC3061871,10
PMC3132736,9
PMC3192779,8
PMC3212567,1
PMC3568420,10
PMC3521227,11
PMC3412597,20
PMC3406937,8
PMC3306556,6
PMC3428335,13
PMC3517537,12
PMC3380732,10
PMC3598079,8
PMC3799576,2
PMC3603375,5
PMC4067469,10
PMC3787158,13
PMC3670933,7
PMC3781103,14
PMC3797090,4
PMC3859562,12
PMC4052785,13
PMC4000128,5
PMC4161863,3
PMC4076630,2
PMC4078930,49
PMC4073284,6
PMC4119352,5
PMC4354298,25
PMC4530094,7
PMC4179553,9
PMC3917875,11
PMC3931724,21
PMC4005756,8
PMC4049614,16
PMC4245117,23
PMC4657228,14
PMC4322455,7
PMC4381533,23
PMC4463759,5
PMC4681582,4
PMC4764075,27
PMC5027912,3
PMC5515192,2
PMC4558165,12
PMC4653029,15
PMC4662477,13
PMC4741994,9
PMC4488510,10
PMC4712318,21
PMC4893290,21
PMC4884142,8
PMC4822041,6
PMC4999521,7
PMC5013662,20
PMC5171903,5
PMC5008315,16
PMC5226553,13
PMC5312352,9
PMC5087701,26
PMC4822790,5
PMC4911051,30
PMC4920434,11
PMC4990327,8
PMC5370447,10
PMC5406535,7
PMC5820610,18
PMC5483589,12
PMC5699328,10
PMC5286681,13
PMC5814809,27
PMC5844805,3
PMC5353940,14
PMC5514912,4
PMC5650314,5
PMC5746349,3
PMC5602680,10
PMC5384279,27
PMC5489534,25
PMC5886127,13
PMC6346244,5
PMC6180299,10
PMC6206135,16
PMC6230471,10
PMC6004648,34
PMC6036417,3
PMC6057453,30
PMC5773092,39
PMC6338618,6
PMC6454625,3
PMC6332688,11
PMC6616584,21
PMC6440742,7
PMC6609559,34
PMC6361843,14
PMC6618071,14
PMC6482513,30
PMC6507159,9
PMC6441886,5
PMC6520398,13
PMC6586905,9
PMC6355773,34
PMC6418253,15
PMC4016005,3
PMC4538818,3
PMC6236292,5
PMC6209324,17
PMC3044686,2
PMC4354028,37
PMC3597655,6
PMC4232509,2
PMC4855472,1
PMC5007012,1
PMC5125005,5
PMC5889901,8
PMC6616334,2
PMC5664400,2
PMC4186784,3
PMC3558433,9
PMC4666521,3
PMC4404582,12
PMC4494966,4
PMC5759208,25
PMC6582545,19
PMC3315713,3
PMC4141782,25
PMC4650296,26
PMC4164741,3
PMC6247532,67
PMC5884799,32
PMC3995251,4
PMC5897392,5
PMC3731231,18
PMC3995251,4
PMC3023653,1
PMC4407592,7
PMC5548054,2
PMC3618251,6
PMC3851831,6
PMC4289351,5
PMC3958511,16
PMC4354028,37
PMC3627582,2
PMC4255770,10
PMC3950633,8
PMC4574526,17
PMC4001325,21
PMC4284801,2
PMC4186784,3
PMC5146814,5
PMC3371192,10
PMC4848974,5
PMC3869818,3
PMC5011323,2
PMC4848974,5
PMC5022012,2
PMC5670276,9
PMC5413048,2
PMC4749313,2
PMC3581797,12
PMC4219121,13
PMC5118876,24
PMC5081368,8
PMC4877997,14
PMC4784276,29
PMC4727242,2
PMC5190068,6
PMC5362544,8
PMC5142791,31
PMC5331266,13
PMC5693921,6
PMC5522121,6
PMC5466362,3
PMC5472630,9
PMC5562889,8
PMC6412087,17
PMC6274992,15
PMC6218776,10
PMC6378234,4
PMC6042237,10
PMC6091081,16
PMC6072180,15
PMC5849633,4
PMC6406318,2
PMC6331342,2
PMC6479272,13
PMC6425388,3
PMC6435808,15
PMC4373061,10
PMC4395111,12
PMC4409362,12
PMC4419664,20
PMC5477152,2
PMC5190021,5
PMC6585066,6
PMC4184313,84
PMC4326474,2
PMC5930504,21
PMC5930504,21
PMC5321694,1
PMC4891083,4
PMC4816562,2
PMC5107942,1
PMC5650304,2
PMC5696199,34
PMC5934392,8
PMC5835954,21
PMC6145364,1
PMC5807894,4
PMC6138406,3
PMC6537086,3
PMC6364399,8
PMC6394047,44
PMC6549078,4
PMC4568969,5
PMC3013750,12
PMC3180291,1
PMC3563401,1
PMC3903047,5
PMC3904710,4
PMC4519691,5
PMC4709464,24
PMC4513014,3
PMC4623671,3
PMC4999436,2
PMC4991984,18
PMC5740945,10
PMC5405136,2
PMC5343771,4
PMC5557844,8
PMC6239283,4
PMC6502313,6
PMC5520402,10
PMC5421945,2
PMC3684276,5
PMC4234469,3
PMC4562374,5
PMC4500950,7
PMC5080714,1
PMC4804564,6
PMC5488362,2
PMC5766209,1
PMC5780744,4
PMC4053723,2
PMC5102406,4
PMC5995837,2
PMC6418046,1
PMC3492249,10
PMC4748552,2
PMC6013923,2
PMC4482394,5
PMC4022541,1
PMC4016150,1
PMC4760064,1
PMC5789529,47
PMC3413115,7
PMC3516532,13
PMC3643598,2
PMC4842274,1
PMC4828725,11
PMC4317235,37
PMC4805159,2
PMC4824118,21
PMC5429578,2
PMC6365765,2
PMC4666772,5
PMC4824072,3
PMC5655536,5
PMC5971487,88
PMC3303043,5
PMC3846850,5
PMC4822790,5
PMC5618305,4
PMC5731943,3
PMC6332688,11
PMC5480421,8
PMC5247791,6
PMC5986762,5
PMC6219740,3
PMC4852938,10
PMC5449593,15
PMC6107967,8
PMC6459876,14
PMC6238418,4
PMC5709397,9
PMC5930504,21
PMC6593351,8
PMC4008317,1
PMC5391787,1
PMC5385527,4
PMC3509128,1
PMC3636059,1
PMC4538818,3
PMC4414168,2
PMC4747369,2
PMC4482624,2
PMC5041955,2
PMC5085133,2
PMC5348417,4
PMC4827848,2
PMC3595988,15
PMC4247726,2
PMC4326653,11
PMC4574004,2
PMC4916988,39
PMC5310888,7
PMC5590890,15
PMC6080784,3
PMC6454713,1
PMC4222496,3
PMC4944079,10
PMC3600789,2
PMC5302150,2
PMC4974476,4
PMC6311906,1
PMC5964191,2
PMC3098073,1
PMC3526407,10
PMC3928520,2
PMC3991618,2
PMC4944079,10
PMC5771091,3
PMC5129911,4
PMC5485747,31
PMC3545406,2
PMC5096716,3
PMC5290715,2
PMC5655880,33
PMC3765282,7
PMC3595988,15
PMC3617101,25
PMC4247726,2
PMC4326653,11
PMC4574004,2
PMC4548187,13
PMC4916988,39
PMC5310888,7
PMC5590890,15
PMC6098424,2
PMC6561921,1
PMC6598122,2
PMC3265381,11
PMC4530585,6
PMC4792578,22
PMC5302936,82
PMC4823046,1
PMC4756169,8
PMC6307757,1
PMC6081911,5
PMC6599838,3
PMC5585400,2
PMC5820528,19
PMC5884799,32
PMC6434997,3
PMC4527112,3
PMC4566396,10
PMC5461001,2
PMC6237460,1
PMC6350380,2
PMC4227761,3
PMC5009724,4
PMC4869942,3
PMC5520928,9
PMC5931977,4
PMC6199232,2
PMC6064203,4
PMC4053733,11
PMC4266008,7
PMC4354028,37
PMC4205889,1
PMC4682344,7
PMC5157023,3
PMC6404310,21
PMC4016701,1
PMC4659237,15
PMC3485057,1
PMC3502871,2
PMC3821645,2
PMC5913670,30
PMC4055233,1
PMC4433644,2
PMC4741888,2
PMC4906687,2
PMC5094973,5
PMC5439156,6
PMC5783517,3
PMC5756380,3
PMC6279331,5
PMC5353968,1
PMC4750214,2
PMC5493145,4
PMC5321758,16
PMC5685741,1
PMC5732280,2
PMC6350633,7
PMC6007048,2
PMC5971300,1
PMC5866017,7
PMC6205330,3
PMC6200078,4
PMC3490867,4
PMC3744468,1
PMC5356653,10
PMC6537665,19
PMC5302936,82
PMC5637314,10
PMC5609895,2
PMC6202498,2
PMC2882921,2
PMC2913987,5
PMC3224561,1
PMC3031508,10
PMC3123372,4
PMC3131271,4
PMC3553526,1
PMC3281831,1
PMC3409163,4
PMC3698536,1
PMC3739014,1
PMC3731661,21
PMC3787153,3
PMC3572035,7
PMC3640027,1
PMC3681775,3
PMC3688789,5
PMC4022385,1
PMC4219470,1
PMC4032347,1
PMC4057660,3
PMC4058021,1
PMC4413656,2
PMC4467447,1
PMC4201574,3
PMC4309843,2
PMC4383050,3
PMC4530205,1
PMC4740265,2
PMC4558117,5
PMC4694918,4
PMC4747363,4
PMC4747405,1
PMC4416884,11
PMC4969056,1
PMC5022182,3
PMC5223153,5
PMC4782210,1
PMC4776359,6
PMC5007700,2
PMC5339431,5
PMC5382134,5
PMC4728406,6
PMC4932178,6
PMC5123067,11
PMC5022870,23
PMC5340085,5
PMC5105131,3
PMC5380911,3
PMC5361737,2
PMC5405162,1
PMC5237262,3
PMC5629372,2
PMC5681448,4
PMC5729350,1
PMC5871539,3
PMC5616201,4
PMC5432292,6
PMC5482649,3
PMC5689617,2
PMC5716778,3
PMC5762316,3
PMC5811530,5
PMC5814454,1
PMC6315026,6
PMC6035431,2
PMC6249818,3
PMC5931098,2
PMC6191893,4
PMC6171329,3
PMC6299400,14
PMC5958785,1
PMC6063966,2
PMC6137048,6
PMC6211732,3
PMC6469047,37
PMC6443015,30
PMC4559919,6
PMC4881735,15
PMC5307754,2
PMC6051202,5
PMC6120248,24
PMC6474637,106
PMC4852938,10
PMC5449593,15
PMC5771620,18
PMC3156638,2
PMC3824410,2
PMC4376527,2
PMC3156638,2
PMC3824410,2
PMC3930826,3
PMC6182137,24
PMC4832240,2
PMC5476948,12
PMC5493646,12
PMC6194434,5
PMC5938056,16
PMC5829071,10
PMC3426489,5
PMC3446397,24
PMC3871008,5
PMC4053236,1
PMC4091153,4
PMC4187325,29
PMC4171602,24
PMC4048217,12
PMC5652334,26
PMC5865662,25
PMC6393505,33
PMC6459838,35
PMC3699833,14
PMC3650062,22
PMC4245117,23
PMC4895707,2
PMC4770861,2
PMC2975422,18
PMC3094354,9
PMC3699833,14
PMC4936702,4
